Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1991,1991,hg/ha,12534,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1992,1992,hg/ha,13000,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1993,1993,hg/ha,12009,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1994,1994,hg/ha,12840,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1995,1995,hg/ha,15312,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1996,1996,hg/ha,14412,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1997,1997,hg/ha,18359,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1998,1998,hg/ha,17154,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,1999,1999,hg/ha,20042,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2000,2000,hg/ha,19089,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2001,2001,hg/ha,18574,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2002,2002,hg/ha,34624,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2003,2003,hg/ha,15341,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2004,2004,hg/ha,29015,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2005,2005,hg/ha,30160,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2006,2006,hg/ha,27651,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2007,2007,hg/ha,35550,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2008,2008,hg/ha,67433,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2009,2009,hg/ha,21741,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2010,2010,hg/ha,42071,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2011,2011,hg/ha,51115,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2012,2012,hg/ha,46347,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2013,2013,hg/ha,44006,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2014,2014,hg/ha,47558,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2015,2015,hg/ha,46270,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2016,2016,hg/ha,58186,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2017,2017,hg/ha,74153,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2018,2018,hg/ha,70573,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2019,2019,hg/ha,72688,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5419,Yield,1530,Sweet potatoes,2020,2020,hg/ha,72493,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1961,1961,tonnes,215000,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1962,1962,tonnes,210000,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1963,1963,tonnes,211000,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1964,1964,tonnes,195280,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1965,1965,tonnes,200498,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1966,1966,tonnes,236981,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1967,1967,tonnes,254102,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1968,1968,tonnes,252814,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1969,1969,tonnes,228800,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1970,1970,tonnes,244559,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1971,1971,tonnes,228824,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1972,1972,tonnes,223071,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1973,1973,tonnes,379944,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1974,1974,tonnes,383999,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1975,1975,tonnes,458785,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1976,1976,tonnes,513156,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1977,1977,tonnes,527000,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1978,1978,tonnes,695882,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1979,1979,tonnes,593040,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1980,1980,tonnes,550000,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1981,1981,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1982,1982,tonnes,303720,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1983,1983,tonnes,209360,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1984,1984,tonnes,209540,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1985,1985,tonnes,303000,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1986,1986,tonnes,290000,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1987,1987,tonnes,352200,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1988,1988,tonnes,246000,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1989,1989,tonnes,337310,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1990,1990,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1991,1991,tonnes,290800,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1992,1992,tonnes,256990,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1993,1993,tonnes,258800,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1994,1994,tonnes,283500,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1995,1995,tonnes,448800,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1996,1996,tonnes,418100,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1997,1997,tonnes,477700,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1998,1998,tonnes,637800,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,1999,1999,tonnes,565220,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2000,2000,tonnes,777300,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2001,2001,tonnes,950100,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2002,2002,tonnes,1466120,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2003,2003,tonnes,207830,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2004,2004,tonnes,1501620,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2005,2005,tonnes,1414820,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2006,2006,tonnes,1396400,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2007,2007,tonnes,1322000,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2008,2008,tonnes,1379000,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2009,2009,tonnes,1417390,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2010,2010,tonnes,2424200,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2011,2011,tonnes,3573302,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2012,2012,tonnes,3018175,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2013,2013,tonnes,3470304,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2014,2014,tonnes,3500699,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2015,2015,tonnes,3454493,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2016,2016,tonnes,3984652,I,Imputed value
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2017,2017,tonnes,5440824,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2018,2018,tonnes,3744093,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2019,2019,tonnes,3921590,A,Official figure
QCL,Crops and livestock products,834,United Republic of Tanzania,5510,Production,1530,Sweet potatoes,2020,2020,tonnes,4435063,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1961,1961,ha,74186,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1962,1962,ha,82026,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1963,1963,ha,69151,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1964,1964,ha,61218,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1965,1965,ha,68055,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1966,1966,ha,62505,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1967,1967,ha,56481,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1968,1968,ha,54728,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1969,1969,ha,55215,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1970,1970,ha,51537,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1971,1971,ha,45590,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1972,1972,ha,45873,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1973,1973,ha,45185,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1974,1974,ha,47812,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1975,1975,ha,46282,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1976,1976,ha,46457,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1977,1977,ha,43341,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1978,1978,ha,45410,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1979,1979,ha,46220,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1980,1980,ha,41360,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1981,1981,ha,44430,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1982,1982,ha,46700,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1983,1983,ha,41516,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1984,1984,ha,41710,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1985,1985,ha,41880,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1986,1986,ha,36850,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1987,1987,ha,36050,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1988,1988,ha,34657,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1989,1989,ha,34845,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1990,1990,ha,36200,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1991,1991,ha,31500,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1992,1992,ha,33350,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1993,1993,ha,32370,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1994,1994,ha,33470,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1995,1995,ha,33630,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1996,1996,ha,33870,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1997,1997,ha,33220,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1998,1998,ha,33870,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,1999,1999,ha,33590,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2000,2000,ha,38365,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2001,2001,ha,37879,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2002,2002,ha,33306,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2003,2003,ha,37474,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2004,2004,ha,37555,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2005,2005,ha,35775,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2006,2006,ha,35329,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2007,2007,ha,39417,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2008,2008,ha,39376,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2009,2009,ha,39214,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2010,2010,ha,47308,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2011,2011,ha,52488,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2012,2012,ha,51230,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2013,2013,ha,45810,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2014,2014,ha,54710,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2015,2015,ha,61960,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2016,2016,ha,66085,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2017,2017,ha,64470,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2018,2018,ha,58440,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2019,2019,ha,59367,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,63455,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1961,1961,hg/ha,88222,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1962,1962,hg/ha,94737,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1963,1963,hg/ha,94251,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1964,1964,hg/ha,96177,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1965,1965,hg/ha,103156,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1966,1966,hg/ha,99249,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1967,1967,hg/ha,108379,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1968,1968,hg/ha,110923,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1969,1969,hg/ha,115635,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1970,1970,hg/ha,115933,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1971,1971,hg/ha,114450,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1972,1972,hg/ha,120433,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1973,1973,hg/ha,122122,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1974,1974,hg/ha,126624,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1975,1975,hg/ha,126448,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1976,1976,hg/ha,129726,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1977,1977,hg/ha,124509,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1978,1978,hg/ha,131003,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1979,1979,hg/ha,131209,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1980,1980,hg/ha,120121,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1981,1981,hg/ha,130666,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1982,1982,hg/ha,144071,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1983,1983,hg/ha,132219,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1984,1984,hg/ha,140494,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1985,1985,hg/ha,158044,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1986,1986,hg/ha,152497,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1987,1987,hg/ha,146297,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1988,1988,hg/ha,143452,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1989,1989,hg/ha,148018,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1990,1990,hg/ha,157804,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1991,1991,hg/ha,161270,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1992,1992,hg/ha,163268,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1993,1993,hg/ha,154526,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1994,1994,hg/ha,181327,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1995,1995,hg/ha,172926,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1996,1996,hg/ha,176991,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1997,1997,hg/ha,181969,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1998,1998,hg/ha,165594,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,1999,1999,hg/ha,165030,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2000,2000,hg/ha,162922,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2001,2001,hg/ha,173814,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2002,2002,hg/ha,174309,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2003,2003,hg/ha,192348,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2004,2004,hg/ha,194603,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2005,2005,hg/ha,199441,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2006,2006,hg/ha,210574,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2007,2007,hg/ha,207941,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2008,2008,hg/ha,212454,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2009,2009,hg/ha,225200,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2010,2010,hg/ha,228628,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2011,2011,hg/ha,233019,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2012,2012,hg/ha,234472,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2013,2013,hg/ha,245411,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2014,2014,hg/ha,245277,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2015,2015,hg/ha,227059,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2016,2016,hg/ha,216525,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2017,2017,hg/ha,250796,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2018,2018,hg/ha,212500,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2019,2019,hg/ha,273599,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1530,Sweet potatoes,2020,2020,hg/ha,245529,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1961,1961,tonnes,654483,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1962,1962,tonnes,777093,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1963,1963,tonnes,651752,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1964,1964,tonnes,588778,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1965,1965,tonnes,702030,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1966,1966,tonnes,620357,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1967,1967,tonnes,612133,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1968,1968,tonnes,607058,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1969,1969,tonnes,638478,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1970,1970,tonnes,597482,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1971,1971,tonnes,521776,A,Official figure
